,State,Year,Data
1717,New York,1993,3779999.0
1718,Ohio,1993,3855966.0
1719,Oklahoma,1993,1388934.0
1720,Oregon,1993,1019599.0
1721,Pennsylvania,1993,3746347.0
1722,Rhode Island,1993,201720.0
1723,South Carolina,1993,1361656.0
1724,South Dakota,1993,229490.0
1725,Tennessee,1993,1865782.0
1726,Texas,1993,10554352.0
1727,Utah,1993,577314.0
1728,Virginia,1993,2063530.0
1729,Vermont,1993,136281.0
1730,Washington,1993,2069959.0
1731,Wisconsin,1993,1585889.0
1732,West Virginia,1993,710783.0
1733,Wyoming,1993,407022.0
1734,Alaska,1994,623042.0
1735,Alabama,1994,1897364.0
1736,Arkansas,1994,979356.0
1737,Arizona,1994,1041885.0
1738,California,1994,7273603.0
1739,Colorado,1994,1052369.0
1740,Connecticut,1994,790736.0
1741,District of Columbia,1994,188706.0
1742,Delaware,1994,263874.0
1743,Florida,1994,3458501.0
1744,Georgia,1994,2435118.0
1745,Hawaii,1994,299033.0
1746,Iowa,1994,1066247.0
1747,Idaho,1994,449909.0
1748,Illinois,1994,3743317.0
1749,Indiana,1994,2551217.0
1750,Kansas,1994,1100185.0
1751,Kentucky,1994,1634592.0
1752,Louisiana,1994,4162529.0
1753,Massachusetts,1994,1439775.0
1754,Maryland,1994,1308886.0
1755,Maine,1994,485845.0
1756,Michigan,1994,2871612.0
1757,Minnesota,1994,1523934.0
1758,Missouri,1994,1630375.0
1759,Mississippi,1994,1100904.0
1760,Montana,1994,368375.0
1761,North Carolina,1994,2243414.0
1762,North Dakota,1994,341308.0
1763,Nebraska,1994,574735.0
1764,New Hampshire,1994,264405.0
1765,New Jersey,1994,2480478.0
1766,New Mexico,1994,588508.0
1767,Nevada,1994,491136.0
1768,New York,1994,3715646.0
1769,Ohio,1994,3970867.0
1770,Oklahoma,1994,1393746.0
1771,Oregon,1994,1033185.0
1772,Pennsylvania,1994,3820034.0
1773,Rhode Island,1994,238889.0
1774,South Carolina,1994,1362611.0
1775,South Dakota,1994,236048.0
1776,Tennessee,1994,1926862.0
1777,Texas,1994,10879574.0
1778,Utah,1994,587193.0
1779,Virginia,1994,2086792.0
1780,Vermont,1994,135888.0
1781,Washington,1994,2060465.0
1782,Wisconsin,1994,1634391.0
1783,West Virginia,1994,736902.0
1784,Wyoming,1994,408146.0
1785,Alaska,1995,704062.0
1786,Alabama,1995,1971541.0
1787,Arkansas,1995,1030171.0
1788,Arizona,1995,1078262.0
1789,California,1995,7297478.0
1790,Colorado,1995,1077829.0
1791,Connecticut,1995,773815.0
1792,District of Columbia,1995,190966.0
1793,Delaware,1995,265066.0
1794,Florida,1995,3601062.0
1795,Georgia,1995,2615810.0
1796,Hawaii,1995,296774.0
1797,Iowa,1995,1104075.0
1798,Idaho,1995,463563.0
1799,Illinois,1995,3853196.0
1800,Indiana,1995,2617303.0
1801,Kansas,1995,1064806.0
1802,Kentucky,1995,1703188.0
1803,Louisiana,1995,4202218.0
1804,Massachusetts,1995,1423819.0
1805,Maryland,1995,1325478.0
1806,Maine,1995,466077.0
1807,Michigan,1995,2997508.0
1808,Minnesota,1995,1608278.0
1809,Missouri,1995,1687615.0
1810,Mississippi,1995,1128160.0
1811,Montana,1995,388345.0
1812,North Carolina,1995,2356456.0
1813,North Dakota,1995,349465.0
1814,Nebraska,1995,603029.0
1815,New Hampshire,1995,267217.0
1816,New Jersey,1995,2476214.0
1817,New Mexico,1995,579994.0
1818,Nevada,1995,505745.0
1819,New York,1995,3763256.0
1820,Ohio,1995,4040295.0
1821,Oklahoma,1995,1368422.0
1822,Oregon,1995,1040836.0
1823,Pennsylvania,1995,3877821.0
1824,Rhode Island,1995,227806.0
1825,South Carolina,1995,1415700.0
1826,South Dakota,1995,239668.0
1827,Tennessee,1995,1944618.0
1828,Texas,1995,11070854.0
1829,Utah,1995,636867.0
1830,Virginia,1995,2151334.0
1831,Vermont,1995,133145.0
1832,Washington,1995,2109349.0
1833,Wisconsin,1995,1697163.0
1834,West Virginia,1995,738802.0
1835,Wyoming,1995,403188.0
1836,Alaska,1996,718749.0
1837,Alabama,1996,2004503.0
1838,Arkansas,1996,1047838.0
1839,Arizona,1996,1144457.0
1840,California,1996,7422343.0
1841,Colorado,1996,1127851.0
1842,Connecticut,1996,812821.0
1843,District of Columbia,1996,188509.0
1844,Delaware,1996,275689.0
1845,Florida,1996,3689160.0
1846,Georgia,1996,2773234.0
1847,Hawaii,1996,283060.0
1848,Iowa,1996,1147812.0
1849,Idaho,1996,497186.0
1850,Illinois,1996,3938643.0
1851,Indiana,1996,2702114.0
1852,Kansas,1996,1094623.0
1853,Kentucky,1996,1721367.0
1854,Louisiana,1996,4381101.0
1855,Massachusetts,1996,1449314.0
1856,Maryland,1996,1364479.0
1857,Maine,1996,481292.0
1858,Michigan,1996,3098656.0
1859,Minnesota,1996,1679242.0
1860,Missouri,1996,1773784.0
1861,Mississippi,1996,1153880.0
1862,Montana,1996,394493.0
1863,North Carolina,1996,2442905.0
1864,North Dakota,1996,352427.0
1865,Nebraska,1996,634394.0
1866,New Hampshire,1996,279649.0
1867,New Jersey,1996,2479470.0
1868,New Mexico,1996,602611.0
1869,Nevada,1996,550731.0
1870,New York,1996,3914760.0
1871,Ohio,1996,4129487.0
1872,Oklahoma,1996,1428665.0
1873,Oregon,1996,1085249.0
1874,Pennsylvania,1996,3911513.0
1875,Rhode Island,1996,218544.0
1876,South Carolina,1996,1453472.0
1877,South Dakota,1996,252919.0
1878,Tennessee,1996,2050178.0
1879,Texas,1996,11832246.0
1880,Utah,1996,666149.0
1881,Virginia,1996,2208529.0
1882,Vermont,1996,139994.0
1883,Washington,1996,2093829.0
1884,Wisconsin,1996,1761984.0
1885,West Virginia,1996,711148.0
1886,Wyoming,1996,415227.0
1887,Alaska,1997,708741.0
1888,Alabama,1997,1972007.0
1889,Arkansas,1997,1067028.0
1890,Arizona,1997,1168472.0
1891,California,1997,7538784.0
1892,Colorado,1997,1124639.0
1893,Connecticut,1997,803070.0
1894,District of Columbia,1997,185242.0
1895,Delaware,1997,276148.0
1896,Florida,1997,3709379.0
1897,Georgia,1997,2750809.0
1898,Hawaii,1997,273483.0
1899,Iowa,1997,1134407.0
1900,Idaho,1997,499451.0
1901,Illinois,1997,3913819.0
1902,Indiana,1997,2681048.0
1903,Kansas,1997,1083879.0
1904,Kentucky,1997,1729804.0
1905,Louisiana,1997,4491357.0
1906,Massachusetts,1997,1442673.0
1907,Maryland,1997,1362168.0
1908,Maine,1997,482984.0
1909,Michigan,1997,3098949.0
1910,Minnesota,1997,1648802.0
1911,Missouri,1997,1770667.0
1912,Mississippi,1997,1152892.0
1913,Montana,1997,365367.0
1914,North Carolina,1997,2420159.0
1915,North Dakota,1997,358832.0
1916,Nebraska,1997,647540.0
1917,New Hampshire,1997,279148.0
1918,New Jersey,1997,2499687.0
1919,New Mexico,1997,641637.0
1920,Nevada,1997,555057.0
1921,New York,1997,3985274.0
1922,Ohio,1997,4111640.0
1923,Oklahoma,1997,1434069.0
1924,Oregon,1997,1096392.0
1925,Pennsylvania,1997,3875116.0
1926,Rhode Island,1997,216194.0
1927,South Carolina,1997,1500752.0
1928,South Dakota,1997,242614.0
1929,Tennessee,1997,2027556.0
1930,Texas,1997,12237335.0
1931,Utah,1997,680514.0
1932,Virginia,1997,2204590.0
1933,Vermont,1997,144779.0
1934,Washington,1997,2122682.0
1935,Wisconsin,1997,1768369.0
1936,West Virginia,1997,709110.0
1937,Wyoming,1997,414905.0
1938,Alaska,1998,723206.0
1939,Alabama,1998,2017820.0
1940,Arkansas,1998,1087099.0
1941,Arizona,1998,1222111.0
1942,California,1998,7831111.0
1943,Colorado,1998,1169337.0
1944,Connecticut,1998,782381.0
1945,District of Columbia,1998,181604.0
1946,Delaware,1998,273673.0
1947,Florida,1998,3838316.0
1948,Georgia,1998,2783020.0
1949,Hawaii,1998,273387.0
1950,Iowa,1998,1143156.0
1951,Idaho,1998,504230.0
1952,Illinois,1998,3826133.0
1953,Indiana,1998,2670826.0
1954,Kansas,1998,1072206.0
1955,Kentucky,1998,1688062.0
1956,Louisiana,1998,4222082.0
1957,Massachusetts,1998,1422363.0
1958,Maryland,1998,1365626.0
1959,Maine,1998,453483.0
1960,Michigan,1998,3036610.0
1961,Minnesota,1998,1625618.0
1962,Missouri,1998,1815633.0
1963,Mississippi,1998,1144864.0
1964,Montana,1998,387928.0
1965,North Carolina,1998,2463893.0
1966,North Dakota,1998,346952.0
1967,Nebraska,1998,664048.0
1968,New Hampshire,1998,282018.0
1969,New Jersey,1998,2449617.0
1970,New Mexico,1998,633229.0
1971,Nevada,1998,574083.0
1972,New York,1998,3910799.0
1973,Ohio,1998,4011629.0
1974,Oklahoma,1998,1436479.0
1975,Oregon,1998,1107618.0
1976,Pennsylvania,1998,3715245.0
1977,Rhode Island,1998,225042.0
1978,South Carolina,1998,1547408.0
1979,South Dakota,1998,239811.0
1980,Tennessee,1998,2107975.0
1981,Texas,1998,12418135.0
1982,Utah,1998,703879.0
1983,Virginia,1998,2230669.0
1984,Vermont,1998,136240.0
1985,Washington,1998,2194178.0
1986,Wisconsin,1998,1748093.0
1987,West Virginia,1998,736402.0
1988,Wyoming,1998,421015.0
1989,Alaska,1999,725331.0
1990,Alabama,1999,2060734.0
1991,Arkansas,1999,1104381.0
1992,Arizona,1999,1263667.0
1993,California,1999,7852568.0
1994,Colorado,1999,1188948.0
1995,Connecticut,1999,825476.0
1996,District of Columbia,1999,185703.0
1997,Delaware,1999,286866.0
1998,Florida,1999,3889381.0
1999,Georgia,1999,2801452.0
2000,Hawaii,1999,269352.0
2001,Iowa,1999,1193410.0
2002,Idaho,1999,527549.0
2003,Illinois,1999,3995268.0
2004,Indiana,1999,2784972.0
2005,Kansas,1999,1090691.0
2006,Kentucky,1999,1774843.0
2007,Louisiana,1999,4218619.0
2008,Massachusetts,1999,1469085.0
2009,Maryland,1999,1403954.0
2010,Maine,1999,454170.0
2011,Michigan,1999,3201410.0
2012,Minnesota,1999,1698834.0
2013,Missouri,1999,1855308.0
2014,Mississippi,1999,1239366.0
2015,Montana,1999,393216.0
2016,North Carolina,1999,2473188.0
2017,North Dakota,1999,374506.0
2018,Nebraska,1999,654171.0
2019,New Hampshire,1999,291962.0
2020,New Jersey,1999,2561235.0
2021,New Mexico,1999,636567.0
2022,Nevada,1999,594429.0
2023,New York,1999,4030405.0
2024,Ohio,1999,4168738.0
2025,Oklahoma,1999,1417383.0
2026,Oregon,1999,1132885.0
2027,Pennsylvania,1999,3752079.0
2028,Rhode Island,1999,224362.0
2029,South Carolina,1999,1549498.0
2030,South Dakota,1999,245317.0
2031,Tennessee,1999,2148027.0
2032,Texas,1999,12077034.0
2033,Utah,1999,694356.0
2034,Virginia,1999,2288910.0
2035,Vermont,1999,134530.0
2036,Washington,1999,2279810.0
2037,Wisconsin,1999,1840348.0
2038,West Virginia,1999,718497.0
2039,Wyoming,1999,425313.0
2040,Alaska,2000,742061.0
2041,Alabama,2000,2110818.0
2042,Arkansas,2000,1144789.0
2043,Arizona,2000,1310640.0
2044,California,2000,7921270.0
2045,Colorado,2000,1250523.0
2046,Connecticut,2000,864592.0
2047,District of Columbia,2000,192565.0
2048,Delaware,2000,305090.0
2049,Florida,2000,4044221.0
2050,Georgia,2000,2917685.0
2051,Hawaii,2000,273307.0
2052,Iowa,2000,1189785.0
2053,Idaho,2000,539795.0
2054,Illinois,2000,4013834.0
2055,Indiana,2000,2866319.0
2056,Kansas,2000,1097996.0
2057,Kentucky,2000,1765988.0
2058,Louisiana,2000,4537417.0
2059,Massachusetts,2000,1520958.0
2060,Maryland,2000,1442911.0
2061,Maine,2000,490040.0
2062,Michigan,2000,3200039.0
2063,Minnesota,2000,1749574.0
2064,Missouri,2000,1795642.0
2065,Mississippi,2000,1246924.0
2066,Montana,2000,407328.0
2067,North Carolina,2000,2587792.0
2068,North Dakota,2000,380598.0
2069,Nebraska,2000,655874.0
2070,New Hampshire,2000,309318.0
2071,New Jersey,2000,2471918.0
2072,New Mexico,2000,660091.0
2073,Nevada,2000,614707.0
2074,New York,2000,4109201.0
2075,Ohio,2000,4202425.0
2076,Oklahoma,2000,1473734.0
2077,Oregon,2000,1116714.0
2078,Pennsylvania,2000,3925984.0
2079,Rhode Island,2000,202476.0
2080,South Carolina,2000,1595031.0
2081,South Dakota,2000,258942.0
2082,Tennessee,2000,2180828.0
2083,Texas,2000,12420851.0
2084,Utah,2000,738703.0
2085,Virginia,2000,2385532.0
2086,Vermont,2000,147384.0
2087,Washington,2000,2210207.0
2088,Wisconsin,2000,1872841.0
2089,West Virginia,2000,738131.0
2090,Wyoming,2000,427937.0
2091,Alaska,2001,735738.0
2092,Alabama,2001,1917019.0
2093,Arkansas,2001,1099774.0
2094,Arizona,2001,1320938.0
2095,California,2001,7955161.0
2096,Colorado,2001,1352595.0
2097,Connecticut,2001,829761.0
2098,District of Columbia,2001,188715.0
2099,Delaware,2001,292481.0
2100,Florida,2001,4032179.0
2101,Georgia,2001,2817370.0
2102,Hawaii,2001,270115.0
2103,Iowa,2001,1161757.0
2104,Idaho,2001,500985.0
2105,Illinois,2001,3883570.0
2106,Indiana,2001,2770152.0
2107,Kansas,2001,1047404.0
2108,Kentucky,2001,1796300.0
2109,Louisiana,2001,4005733.0
2110,Massachusetts,2001,1516969.0
2111,Maryland,2001,1433507.0
2112,Maine,2001,444967.0
2113,Michigan,2001,3082678.0
2114,Minnesota,2001,1721114.0
2115,Missouri,2001,1829456.0
2116,Mississippi,2001,1134614.0
2117,Montana,2001,355696.0
2118,North Carolina,2001,2534318.0
2119,North Dakota,2001,406225.0
2120,Nebraska,2001,653448.0
2121,New Hampshire,2001,306156.0
2122,New Jersey,2001,2447508.0
2123,New Mexico,2001,658817.0
2124,Nevada,2001,621969.0
2125,New York,2001,3992657.0
2126,Ohio,2001,3948907.0
2127,Oklahoma,2001,1494608.0
2128,Oregon,2001,1027577.0
2129,Pennsylvania,2001,3833064.0
2130,Rhode Island,2001,201805.0
2131,South Carolina,2001,1547170.0
2132,South Dakota,2001,251542.0
2133,Tennessee,2001,2196527.0
2134,Texas,2001,12200928.0
2135,Utah,2001,708430.0
2136,Virginia,2001,2321711.0
2137,Vermont,2001,147682.0
2138,Washington,2001,1990431.0
2139,Wisconsin,2001,1849653.0
2140,West Virginia,2001,732417.0
2141,Wyoming,2001,438344.0
2142,Alaska,2002,732897.0
2143,Alabama,2002,1977985.0
2144,Arkansas,2002,1122195.0
2145,Arizona,2002,1314854.0
2146,California,2002,8008105.0
2147,Colorado,2002,1352726.0
2148,Connecticut,2002,815941.0
2149,District of Columbia,2002,192666.0
2150,Delaware,2002,308812.0
2151,Florida,2002,4146009.0
2152,Georgia,2002,2932811.0
2153,Hawaii,2002,284651.0
2154,Iowa,2002,1190895.0
2155,Idaho,2002,496318.0
2156,Illinois,2002,3898881.0
2157,Indiana,2002,2855195.0
2158,Kansas,2002,1083100.0
2159,Kentucky,2002,1947606.0
2160,Louisiana,2002,4140006.0
2161,Massachusetts,2002,1532886.0
2162,Maryland,2002,1518868.0
2163,Maine,2002,446209.0
2164,Michigan,2002,3138618.0
2165,Minnesota,2002,1785370.0
2166,Missouri,2002,1843663.0
2167,Mississippi,2002,1176881.0
2168,Montana,2002,378964.0
2169,North Carolina,2002,2556856.0
2170,North Dakota,2002,399980.0
2171,Nebraska,2002,664606.0
2172,New Hampshire,2002,316032.0
2173,New Jersey,2002,2479567.0
2174,New Mexico,2002,656346.0
2175,Nevada,2002,614735.0
2176,New York,2002,4001875.0
2177,Ohio,2002,3893635.0
2178,Oklahoma,2002,1446465.0
2179,Oregon,2002,1023215.0
2180,Pennsylvania,2002,3893246.0
2181,Rhode Island,2002,200789.0
2182,South Carolina,2002,1586193.0
2183,South Dakota,2002,270799.0
2184,Tennessee,2002,2221804.0
2185,Texas,2002,12508396.0
2186,Utah,2002,688303.0
2187,Virginia,2002,2352852.0
2188,Vermont,2002,148315.0
2189,Washington,2002,1846010.0
2190,Wisconsin,2002,1890779.0
2191,West Virginia,2002,756961.0
2192,Wyoming,2002,438700.0
2193,Alaska,2003,733462.0
2194,Alabama,2003,1969758.0
2195,Arkansas,2003,1103975.0
2196,Arizona,2003,1333910.0
2197,California,2003,7892261.0
2198,Colorado,2003,1353967.0
2199,Connecticut,2003,894921.0
2200,District of Columbia,2003,189118.0
2201,Delaware,2003,303838.0
2202,Florida,2003,4160180.0
2203,Georgia,2003,2953949.0
2204,Hawaii,2003,300905.0
2205,Iowa,2003,1186360.0
2206,Idaho,2003,469733.0
2207,Illinois,2003,3925611.0
2208,Indiana,2003,2936543.0
2209,Kansas,2003,1123206.0
2210,Kentucky,2003,1881793.0
2211,Louisiana,2003,3984517.0
2212,Massachusetts,2003,1497920.0
2213,Maryland,2003,1568832.0
2214,Maine,2003,450107.0
2215,Michigan,2003,3178592.0
2216,Minnesota,2003,1864039.0
2217,Missouri,2003,1849830.0
2218,Mississippi,2003,1209214.0
2219,Montana,2003,377063.0
2220,North Carolina,2003,2576431.0
2221,North Dakota,2003,399476.0
2222,Nebraska,2003,673511.0
2223,New Hampshire,2003,325224.0
2224,New Jersey,2003,2508931.0
2225,New Mexico,2003,657701.0
2226,Nevada,2003,639545.0
2227,New York,2003,4135987.0
2228,Ohio,2003,3960004.0
2229,Oklahoma,2003,1475978.0
2230,Oregon,2003,1001580.0
2231,Pennsylvania,2003,3942917.0
2232,Rhode Island,2003,216040.0
2233,South Carolina,2003,1591372.0
2234,South Dakota,2003,275112.0
2235,Tennessee,2003,2240357.0
2236,Texas,2003,12295541.0
2237,Utah,2003,698797.0
2238,Virginia,2003,2425498.0
2239,Vermont,2003,150996.0
2240,Washington,2003,1858449.0
2241,Wisconsin,2003,1864997.0
2242,West Virginia,2003,713242.0
2243,Wyoming,2003,461304.0
2244,Alaska,2004,775000.0
2245,Alabama,2004,2083052.0
2246,Arkansas,2004,1095132.0
2247,Arizona,2004,1384481.0
2248,California,2004,8260248.0
2249,Colorado,2004,1381594.0
2250,Connecticut,2004,907520.0
2251,District of Columbia,2004,196856.0
2252,Delaware,2004,289790.0
2253,Florida,2004,4313246.0
2254,Georgia,2004,3092965.0
2255,Hawaii,2004,314701.0
2256,Iowa,2004,1241103.0
2257,Idaho,2004,501895.0
2258,Illinois,2004,3972309.0
2259,Indiana,2004,2928999.0
2260,Kansas,2004,1103952.0
2261,Kentucky,2004,1955739.0
2262,Louisiana,2004,4187227.0
2263,Massachusetts,2004,1497446.0
2264,Maryland,2004,1551347.0
2265,Maine,2004,461995.0
2266,Michigan,2004,3142544.0
2267,Minnesota,2004,1864114.0
2268,Missouri,2004,1860748.0
2269,Mississippi,2004,1212299.0
2270,Montana,2004,399048.0
2271,North Carolina,2004,2650199.0
2272,North Dakota,2004,403042.0
2273,Nebraska,2004,685988.0
2274,New Hampshire,2004,331782.0
2275,New Jersey,2004,2554068.0
2276,New Mexico,2004,681483.0
2277,Nevada,2004,673679.0
2278,New York,2004,4235201.0
2279,Ohio,2004,3994534.0
2280,Oklahoma,2004,1464767.0
2281,Oregon,2004,999636.0
2282,Pennsylvania,2004,3989867.0
2283,Rhode Island,2004,213931.0
2284,South Carolina,2004,1694963.0
2285,South Dakota,2004,284389.0
2286,Tennessee,2004,2269820.0
2287,Texas,2004,12333678.0
2288,Utah,2004,729507.0
2289,Virginia,2004,2549900.0
2290,Vermont,2004,161071.0
2291,Washington,2004,1919112.0
2292,Wisconsin,2004,1889502.0
2293,West Virginia,2004,736387.0
2294,Wyoming,2004,450718.0
2295,Alaska,2005,797659.0
2296,Alabama,2005,2064521.0
2297,Arkansas,2005,1118423.0
2298,Arizona,2005,1425513.0
2299,California,2005,8166058.0
2300,Colorado,2005,1415604.0
2301,Connecticut,2005,863719.0
2302,District of Columbia,2005,196004.0
2303,Delaware,2005,302444.0
2304,Florida,2005,4379188.0
2305,Georgia,2005,3107413.0
2306,Hawaii,2005,324677.0
2307,Iowa,2005,1273526.0
2308,Idaho,2005,510855.0
2309,Illinois,2005,4117081.0
2310,Indiana,2005,2954463.0
2311,Kansas,2005,1049477.0
2312,Kentucky,2005,1982416.0
2313,Louisiana,2005,4027364.0
2314,Massachusetts,2005,1491182.0
2315,Maryland,2005,1579051.0
2316,Maine,2005,458727.0
2317,Michigan,2005,3194370.0
2318,Minnesota,2005,1858173.0
2319,Missouri,2005,1948782.0
2320,Mississippi,2005,1168021.0
2321,Montana,2005,419478.0
2322,North Carolina,2005,2677722.0
2323,North Dakota,2005,408105.0
2324,Nebraska,2005,693602.0
2325,New Hampshire,2005,324933.0
2326,New Jersey,2005,2652446.0
2327,New Mexico,2005,680147.0
2328,Nevada,2005,698333.0
2329,New York,2005,4127829.0
2330,Ohio,2005,4025021.0
2331,Oklahoma,2005,1515574.0
2332,Oregon,2005,1036101.0
2333,Pennsylvania,2005,4012421.0
2334,Rhode Island,2005,207316.0
2335,South Carolina,2005,1667703.0
2336,South Dakota,2005,302070.0
2337,Tennessee,2005,2315375.0
2338,Texas,2005,11858030.0
2339,Utah,2005,759926.0
2340,Virginia,2005,2622808.0
2341,Vermont,2005,159602.0
2342,Washington,2005,1948752.0
2343,Wisconsin,2005,1971998.0
2344,West Virginia,2005,737453.0
2345,Wyoming,2005,456025.0
2346,Alaska,2006,746273.0
2347,Alabama,2006,2102014.0
2348,Arkansas,2006,1114543.0
2349,Arizona,2006,1471166.0
2350,California,2006,8289269.0
2351,Colorado,2006,1431970.0
2352,Connecticut,2006,810221.0
2353,District of Columbia,2006,182510.0
2354,Delaware,2006,288565.0
2355,Florida,2006,4433346.0
2356,Georgia,2006,3088790.0
2357,Hawaii,2006,327116.0
2358,Iowa,2006,1301152.0
2359,Idaho,2006,524107.0
2360,Illinois,2006,3967074.0
2361,Indiana,2006,2891926.0
2362,Kansas,2006,1077557.0
2363,Kentucky,2006,1972905.0
2364,Louisiana,2006,4230829.0
2365,Massachusetts,2006,1419728.0
2366,Maryland,2006,1470967.0
2367,Maine,2006,450725.0
2368,Michigan,2006,3025532.0
2369,Minnesota,2006,1831733.0
2370,Missouri,2006,1932557.0
2371,Mississippi,2006,1212369.0
2372,Montana,2006,439103.0
2373,North Carolina,2006,2622040.0
2374,North Dakota,2006,414433.0
2375,Nebraska,2006,709964.0
2376,New Hampshire,2006,306183.0
2377,New Jersey,2006,2533435.0
2378,New Mexico,2006,686974.0
2379,Nevada,2006,739691.0
2380,New York,2006,3829396.0
2381,Ohio,2006,3869471.0
2382,Oklahoma,2006,1555092.0
2383,Oregon,2006,1071726.0
2384,Pennsylvania,2006,3883800.0
2385,Rhode Island,2006,198412.0
2386,South Carolina,2006,1677452.0
2387,South Dakota,2006,306930.0
2388,Tennessee,2006,2314365.0
2389,Texas,2006,11864993.0
2390,Utah,2006,778574.0
2391,Virginia,2006,2566729.0
2392,Vermont,2006,156465.0
2393,Washington,2006,2055701.0
2394,Wisconsin,2006,1876662.0
2395,West Virginia,2006,760598.0
2396,Wyoming,2006,480339.0
2397,Alaska,2007,722978.0
2398,Alabama,2007,2085235.0
2399,Arkansas,2007,1128237.0
2400,Arizona,2007,1497716.0
2401,California,2007,8260040.0
2402,Colorado,2007,1483728.0
2403,Connecticut,2007,841984.0
2404,District of Columbia,2007,194920.0
2405,Delaware,2007,293707.0
2406,Florida,2007,4416962.0
2407,Georgia,2007,3078111.0
2408,Hawaii,2007,337594.0
2409,Iowa,2007,1377763.0
2410,Idaho,2007,541340.0
2411,Illinois,2007,4073291.0
2412,Indiana,2007,2956935.0
2413,Kansas,2007,1156711.0
2414,Kentucky,2007,2042882.0
2415,Louisiana,2007,4285419.0
2416,Massachusetts,2007,1457967.0
2417,Maryland,2007,1505828.0
2418,Maine,2007,450244.0
2419,Michigan,2007,3021652.0
2420,Minnesota,2007,1894098.0
2421,Missouri,2007,1984369.0
2422,Mississippi,2007,1224549.0
2423,Montana,2007,469893.0
2424,North Carolina,2007,2686093.0
2425,North Dakota,2007,437194.0
2426,Nebraska,2007,757048.0
2427,New Hampshire,2007,309038.0
2428,New Jersey,2007,2666397.0
2429,New Mexico,2007,715359.0
2430,Nevada,2007,732978.0
2431,New York,2007,3955435.0
2432,Ohio,2007,4047281.0
2433,Oklahoma,2007,1571276.0
2434,Oregon,2007,1061979.0
2435,Pennsylvania,2007,3960358.0
2436,Rhode Island,2007,198296.0
2437,South Carolina,2007,1670755.0
2438,South Dakota,2007,330556.0
2439,Tennessee,2007,2343999.0
2440,Texas,2007,11774259.0
2441,Utah,2007,780947.0
2442,Virginia,2007,2642956.0
2443,Vermont,2007,154782.0
2444,Washington,2007,2048782.0
2445,Wisconsin,2007,1901625.0
2446,West Virginia,2007,789736.0
2447,Wyoming,2007,523564.0
2448,Alaska,2008,650286.0
2449,Alabama,2008,2002425.0
2450,Arkansas,2008,1109695.0
2451,Arizona,2008,1465317.0
2452,California,2008,8075576.0
2453,Colorado,2008,1487542.0
2454,Connecticut,2008,774576.0
2455,District of Columbia,2008,186833.0
2456,Delaware,2008,291534.0
2457,Florida,2008,4265319.0
2458,Georgia,2008,2946751.0
2459,Hawaii,2008,276444.0
2460,Iowa,2008,1441115.0
2461,Idaho,2008,537344.0
2462,Illinois,2008,4077423.0
2463,Indiana,2008,2916022.0
2464,Kansas,2008,1113937.0
2465,Kentucky,2008,2007247.0
2466,Louisiana,2008,4227032.0
2467,Massachusetts,2008,1435846.0
2468,Maryland,2008,1466627.0
2469,Maine,2008,455297.0
2470,Michigan,2008,2914767.0
2471,Minnesota,2008,1911161.0
2472,Missouri,2008,1947954.0
2473,Mississippi,2008,1165658.0
2474,Montana,2008,456678.0
2475,North Carolina,2008,2698637.0
2476,North Dakota,2008,443699.0
2477,Nebraska,2008,795353.0
2478,New Hampshire,2008,301443.0
2479,New Jersey,2008,2594341.0
2480,New Mexico,2008,677369.0
2481,Nevada,2008,697145.0
2482,New York,2008,3873097.0
2483,Ohio,2008,3998405.0
2484,Oklahoma,2008,1581494.0
2485,Oregon,2008,1046619.0
2486,Pennsylvania,2008,3940341.0
2487,Rhode Island,2008,194315.0
2488,South Carolina,2008,1637749.0
2489,South Dakota,2008,353290.0
2490,Tennessee,2008,2283214.0
2491,Texas,2008,11251973.0
2492,Utah,2008,768023.0
2493,Virginia,2008,2544421.0
2494,Vermont,2008,146366.0
2495,Washington,2008,2041217.0
2496,Wisconsin,2008,1894497.0
2497,West Virginia,2008,776191.0
2498,Wyoming,2008,538334.0
2499,Alaska,2009,639551.0
2500,Alabama,2009,1800022.0
2501,Arkansas,2009,1041554.0
2502,Arizona,2009,1379971.0
2503,California,2009,7774309.0
2504,Colorado,2009,1465399.0
2505,Connecticut,2009,766416.0
2506,District of Columbia,2009,195103.0
2507,Delaware,2009,259441.0
2508,Florida,2009,4115011.0
2509,Georgia,2009,2913738.0
2510,Hawaii,2009,275894.0
2511,Iowa,2009,1448322.0
2512,Idaho,2009,502503.0
2513,Illinois,2009,3859018.0
2514,Indiana,2009,2712732.0
2515,Kansas,2009,1088191.0
2516,Kentucky,2009,1929419.0
2517,Louisiana,2009,4035422.0
2518,Massachusetts,2009,1375551.0
2519,Maryland,2009,1455349.0
2520,Maine,2009,413083.0
2521,Michigan,2009,2690182.0
2522,Minnesota,2009,1786038.0
2523,Missouri,2009,1842603.0
2524,Mississippi,2009,1111627.0
2525,Montana,2009,427046.0
2526,North Carolina,2009,2556866.0
2527,North Dakota,2009,435006.0
2528,Nebraska,2009,778840.0
2529,New Hampshire,2009,297969.0
2530,New Jersey,2009,2372654.0
2531,New Mexico,2009,644506.0
2532,Nevada,2009,651321.0
2533,New York,2009,3698530.0
2534,Ohio,2009,3666322.0
2535,Oklahoma,2009,1492242.0
2536,Oregon,2009,1012758.0
2537,Pennsylvania,2009,3625449.0
